state,lga_code,month,solar_n,solar_kw,battery_n,battery_kwh
NSW,10850,2024-08,8.7,81.17,0,0
NSW,10850,2024-09,4.94,47.46,0,0
NSW,10850,2024-10,9.07,68.9,0,0
NSW,10850,2024-11,4.25,47.96,0,0
NSW,10850,2024-12,5.3,79.31,0,0
NSW,10850,2025-01,6.81,60.39,0,0
NSW,10850,2025-02,6.03,57.56,0,0
NSW,10850,2025-03,19.81,257.45,0,0
NSW,10850,2025-04,8.2,58.7,0,0
NSW,10850,2025-05,10.11,103.6,0,0
NSW,10850,2025-06,4.2,36.99,0,0
NSW,10850,2025-07,7.99,69.72,11.13,230.2
NSW,10850,2025-08,4.38,50.94,13.9,241.59
NSW,10850,2025-09,8.63,123.33,12.88,290.44
NSW,10850,2025-10,10.32,111.88,16.28,401.6
NSW,10850,2025-11,11.01,185.64,19.92,360.05
NSW,10850,2025-12,14.4,187.22,18.32,439.69
NSW,10850,2026-01,2.11,17.52,8.86,242.44
NSW,10850,2026-02,7.67,83.09,22.94,657.58
NSW,10850,2026-03,10.76,134.67,21.42,556.07
NSW,10850,2026-04,14.11,155.71,20.31,699.26
NSW,10850,2026-05,6.79,91.97,11.37,226.02
NSW,10850,2026-06,9.67,103.42,18.26,452.97
NSW,10850,2026-07,10.61,109.36,9.72,267.39
NSW,10850,2026-08,7.82,74.73,5.01,111.13
NSW,10900,2023-01,81.05,633.15,0,0
NSW,10900,2023-02,122.22,994.81,0,0
NSW,10900,2023-03,95.13,844.11,0,0
NSW,10900,2023-04,81.01,640.85,0,0
NSW,10900,2023-05,119.05,1139.04,0,0
NSW,10900,2023-06,107.19,910.9,0,0
NSW,10900,2023-07,110.27,920.35,0,0
NSW,10900,2023-08,123.13,1265.63,0,0
NSW,10900,2023-09,111.23,1092.09,0,0
NSW,10900,2023-10,144.14,1361.27,0,0
NSW,10900,2023-11,131.15,1108.02,0,0
NSW,10900,2023-12,101.95,1010.45,0,0
NSW,10900,2024-01,70.01,649.88,0,0
NSW,10900,2024-02,94.14,773.91,0,0
NSW,10900,2024-03,99.21,950.25,0,0
NSW,10900,2024-04,81.12,782.17,0,0
NSW,10900,2024-05,111.99,1156.46,0,0
NSW,10900,2024-06,101.6,978.24,0,0
NSW,10900,2024-07,112.82,1190.82,0,0
NSW,10900,2024-08,86.9,973.06,0,0
NSW,10900,2024-09,81.12,838.18,0,0
NSW,10900,2024-10,119.89,1173.45,0,0
NSW,10900,2024-11,92.91,1046.49,0,0
NSW,10900,2024-12,98.94,1205.55,0,0
NSW,10900,2025-01,62.93,664.86,0,0
NSW,10900,2025-02,86.11,879.14,0,0
NSW,10900,2025-03,73.87,718.85,0,0
NSW,10900,2025-04,46.03,439.49,0,0
NSW,10900,2025-05,46.08,486.34,0,0
NSW,10900,2025-06,40.99,582.25,0,0
NSW,10900,2025-07,92.87,1091.43,229.64,4346.68
NSW,10900,2025-08,68.07,751.31,157.01,3189.77
NSW,10900,2025-09,96.14,958.65,151.07,3222.41
NSW,10900,2025-10,97.93,1061.34,188.95,4510.71
NSW,10900,2025-11,104.93,1338.42,189.96,5129.34
NSW,10900,2025-12,121.71,1481.51,217.63,6507.09
NSW,10900,2026-01,92.95,982.67,165.93,4781.41
NSW,10900,2026-02,90.92,840.03,167.09,5113.96
NSW,10900,2026-03,132.01,1480.45,268.07,8729.64
NSW,10900,2026-04,155.21,1785.99,355.16,11859.2
NSW,10900,2026-05,106.88,1096.05,135.02,2967.85
NSW,10900,2026-06,115.08,1133.96,150.07,3460.12
NSW,10900,2026-07,166.62,1669.01,205.67,4666.75
NSW,10900,2026-08,83.96,815.82,91.82,2164.8
NSW,10950,2023-01,2.2,16.21,0,0
NSW,10950,2023-02,4.27,36.72,0,0
NSW,10950,2023-03,2.36,28.98,0,0
NSW,10950,2023-04,2.29,12.15,0,0
NSW,10950,2023-05,2.33,11.84,0,0
NSW,10950,2023-06,2.46,20.09,0,0
NSW,10950,2023-07,2.17,15.67,0,0
NSW,10950,2023-08,3.45,32.08,0,0
NSW,10950,2023-09,3.28,26.33,0,0
NSW,10950,2023-10,3.3,34.65,0,0
NSW,10950,2023-11,6.22,54.77,0,0
NSW,10950,2023-12,1.43,12.48,0,0
NSW,10950,2024-01,1.44,16,0,0
NSW,10950,2024-02,0.16,1.4,0,0
NSW,10950,2024-03,1.49,9.28,0,0
NSW,10950,2024-04,18.08,94.97,0,0
NSW,10950,2024-05,12.11,76.61,0,0
NSW,10950,2024-06,1.55,22.53,0,0
NSW,10950,2024-07,2.69,28.7,0,0
NSW,10950,2024-08,3.29,34.13,0,0
NSW,10950,2024-09,0.2,2.43,0,0
NSW,10950,2024-10,2.57,35.19,0,0
NSW,10950,2024-11,4.69,69.79,0,0
NSW,10950,2024-12,2.47,26.29,0,0
NSW,10950,2025-01,2.27,35.51,0,0
NSW,10950,2025-02,3.28,34.85,0,0
NSW,10950,2025-03,4,66.01,0,0
NSW,10950,2025-04,1.65,18.55,0,0
NSW,10950,2025-05,3.34,49.64,0,0
NSW,10950,2025-06,0.31,2.55,0,0
NSW,10950,2025-07,1.15,18.38,1.03,27.97
NSW,10950,2025-08,0.2,1.35,0.08,1.52
NSW,10950,2025-09,0.5,4.19,1.77,58.69
NSW,10950,2025-10,4.56,73.02,7.55,194.79
NSW,10950,2025-11,2.16,45.13,3.62,134.82
NSW,10950,2025-12,4.04,89.04,4.5,214.56
NSW,10950,2026-01,0.99,13.11,2.12,55.91
NSW,10950,2026-02,9.04,96.35,10.17,271.45
NSW,10950,2026-03,2.75,37.93,4.61,173.86
NSW,10950,2026-04,10.36,218.18,12.87,596.65
NSW,10950,2026-05,1.74,22.49,1.59,62.46
NSW,10950,2026-06,3.16,57.25,3.92,135.05
NSW,10950,2026-07,7.52,86.01,3.44,93.57
NSW,10950,2026-08,0.31,3.08,0.16,2.66
NSW,11150,2023-01,5.77,46.29,0,0
NSW,11150,2023-02,4.81,47.13,0,0
NSW,11150,2023-03,2.92,31.28,0,0
NSW,11150,2023-04,4.83,64.08,0,0
NSW,11150,2023-05,2.92,32.12,0,0
NSW,11150,2023-06,1.98,15.59,0,0
NSW,11150,2023-07,4.81,115.87,0,0
NSW,11150,2023-08,1.96,21.43,0,0
NSW,11150,2023-09,0.04,0.41,0,0
NSW,11150,2023-10,7.71,103.65,0,0
NSW,11150,2023-11,0.02,0.21,0,0
NSW,11150,2023-12,1.96,12.36,0,0
NSW,11150,2024-01,2.94,20.42,0,0
NSW,11150,2024-02,0.98,22.9,0,0
NSW,11150,2024-03,10.6,70.31,0,0
NSW,11150,2024-04,1.96,19.31,0,0
NSW,11150,2024-05,2.9,40.94,0,0
NSW,11150,2024-06,1.02,12.56,0,0
NSW,11150,2024-07,0.08,1.08,0,0
NSW,11150,2024-08,1,13.02,0,0
NSW,11150,2024-09,1.94,21.24,0,0
NSW,11150,2024-10,2.96,72.78,0,0
NSW,11150,2024-11,1.06,14.31,0,0
NSW,11150,2024-12,5.81,155.53,0,0
NSW,11150,2025-01,0.04,1.42,0,0
NSW,11150,2025-02,0.04,0.28,0,0
NSW,11150,2025-03,2.06,39.92,0,0
NSW,11150,2025-04,1.04,10.38,0,0
NSW,11150,2025-05,1.96,17.74,0,0
NSW,11150,2025-06,0.04,0.33,0,0
NSW,11150,2025-07,0.98,95.86,0,0
NSW,11150,2025-08,0.98,12.61,4.79,131.04
NSW,11150,2025-09,5.81,75.54,2.98,110.52
NSW,11150,2025-10,0.08,1.07,2,45.42
NSW,11150,2025-11,0.02,0.39,0.08,3.44
NSW,11150,2025-12,0.14,2.99,0.2,8.39
NSW,11150,2026-01,0,0,0.02,0.2
NSW,11150,2026-02,0.98,11.35,3.87,192.09
NSW,11150,2026-03,2.02,34.52,2,70.45
NSW,11150,2026-04,2.12,45.43,5.06,239.7
NSW,11150,2026-05,2.02,14.03,0.08,2.89
NSW,11150,2026-06,1.94,26.27,2.04,61.7
NSW,11150,2026-07,11.58,185.64,9.65,299.54
NSW,11150,2026-08,1,42.75,0.02,0.33
NSW,11200,2023-01,1.06,26.38,0,0
NSW,11200,2023-02,4.07,28.92,0,0
NSW,11200,2023-03,0.05,0.42,0,0
NSW,11200,2023-04,1.05,7.19,0,0
NSW,11200,2023-05,3.08,49.93,0,0
NSW,11200,2023-06,5.04,21.93,0,0
NSW,11200,2023-07,0.06,2,0,0
NSW,11200,2023-08,1.06,12,0,0
NSW,11200,2023-09,0.04,0.29,0,0
NSW,11200,2023-10,1.14,14.46,0,0
NSW,11200,2023-11,2.09,20.77,0,0
NSW,11200,2023-12,0.11,1.27,0,0
NSW,11200,2024-01,0.13,1.43,0,0
NSW,11200,2024-02,0.09,1.25,0,0
NSW,11200,2024-03,1.16,22.73,0,0
NSW,11200,2024-04,0.11,1.04,0,0
NSW,11200,2024-05,1.18,11.51,0,0
NSW,11200,2024-06,0.04,0.34,0,0
NSW,11200,2024-07,1.06,3.79,0,0
NSW,11200,2024-08,0.05,0.49,0,0
NSW,11200,2024-09,1.03,21.42,0,0
NSW,11200,2024-10,0.06,0.85,0,0
NSW,11200,2024-11,1.06,25.67,0,0
NSW,11200,2024-12,1.08,40.79,0,0
NSW,11200,2025-01,0.02,0.84,0,0
NSW,11200,2025-02,0.02,0.17,0,0
NSW,11200,2025-03,0.09,1.12,0,0
NSW,11200,2025-04,0.08,0.86,0,0
NSW,11200,2025-05,0.15,1.3,0,0
NSW,11200,2025-06,2.02,48.15,0,0
NSW,11200,2025-07,0.03,0.7,0,0
NSW,11200,2025-08,0.08,0.58,3.09,41.29
NSW,11200,2025-09,0.06,0.61,0.07,1.91
NSW,11200,2025-10,4.09,27.37,0.08,2.07
NSW,11200,2025-11,0.06,0.82,0.09,3.16
NSW,11200,2025-12,2.08,15.06,0.12,4.94
NSW,11200,2026-01,0,0,0.01,0.11
NSW,11200,2026-02,0.03,0.38,0.04,2.11
NSW,11200,2026-03,0.08,0.93,0.06,2.17
NSW,11200,2026-04,0.15,1.87,2.2,75.37
NSW,11200,2026-05,3.07,30.24,1.05,28.1
NSW,11200,2026-06,2.05,54.61,3.12,141.88
NSW,11200,2026-07,1.11,8.61,1.09,51.26
NSW,11200,2026-08,0.03,0.44,0.01,0.19
NSW,11250,2023-01,21.46,162.56,0,0
NSW,11250,2023-02,40.97,338.1,0,0
NSW,11250,2023-03,23.41,213.75,0,0
NSW,11250,2023-04,25.36,263.33,0,0
NSW,11250,2023-05,35.12,295.97,0,0
NSW,11250,2023-06,43.89,525.03,0,0
NSW,11250,2023-07,24.39,236.26,0,0
NSW,11250,2023-08,58.53,446.24,0,0
NSW,11250,2023-09,60.48,388.05,0,0
NSW,11250,2023-10,40.97,361.84,0,0
NSW,11250,2023-11,31.21,309.5,0,0
NSW,11250,2023-12,65.35,701.81,0,0
NSW,11250,2024-01,15.61,136.05,0,0
NSW,11250,2024-02,35.12,404.79,0,0
NSW,11250,2024-03,31.21,278.8,0,0
NSW,11250,2024-04,28.29,239.51,0,0
NSW,11250,2024-05,34.14,235.47,0,0
NSW,11250,2024-06,34.14,260.61,0,0
NSW,11250,2024-07,32.19,262.63,0,0
NSW,11250,2024-08,26.34,213.26,0,0
NSW,11250,2024-09,23.41,194.27,0,0
NSW,11250,2024-10,20.48,143.74,0,0
NSW,11250,2024-11,24.39,203.79,0,0
NSW,11250,2024-12,43.89,417.98,0,0
NSW,11250,2025-01,5.85,65.67,0,0
NSW,11250,2025-02,22.44,164.5,0,0
NSW,11250,2025-03,25.36,221.03,0,0
NSW,11250,2025-04,9.75,65.67,0,0
NSW,11250,2025-05,16.58,130.47,0,0
NSW,11250,2025-06,16.58,235.2,0,0
NSW,11250,2025-07,33.16,261.86,38.04,532.25
NSW,11250,2025-08,20.48,189.33,29.26,646.24
NSW,11250,2025-09,17.56,152.23,22.44,454
NSW,11250,2025-10,15.61,148.83,21.46,448.29
NSW,11250,2025-11,15.61,174.25,31.21,826.94
NSW,11250,2025-12,31.21,306.89,55.6,1308.59
NSW,11250,2026-01,11.71,113.66,27.31,774.5
NSW,11250,2026-02,15.61,173.22,38.04,771.69
NSW,11250,2026-03,17.56,169.92,39.99,987.47
NSW,11250,2026-04,27.31,321.49,81.94,2977.13
NSW,11250,2026-05,18.53,150.58,17.56,334.8
NSW,11250,2026-06,24.39,222.78,25.36,560.87
NSW,11250,2026-07,21.46,225.63,27.31,630.31
NSW,11250,2026-08,11.71,102.58,17.56,373.88
NSW,11300,2023-01,6.21,54.3,0,0
NSW,11300,2023-02,14.73,132.7,0,0
NSW,11300,2023-03,19.57,209.73,0,0
NSW,11300,2023-04,12.57,114.45,0,0
NSW,11300,2023-05,20.53,188.46,0,0
NSW,11300,2023-06,8.39,144.8,0,0
NSW,11300,2023-07,15.12,172.49,0,0
NSW,11300,2023-08,19.19,183.96,0,0
NSW,11300,2023-09,22.61,232.01,0,0
NSW,11300,2023-10,21.87,230.24,0,0
NSW,11300,2023-11,21.4,239.39,0,0
NSW,11300,2023-12,23.35,237.75,0,0
NSW,11300,2024-01,9.46,93.32,0,0
NSW,11300,2024-02,13.54,135.84,0,0
NSW,11300,2024-03,14.49,264.29,0,0
NSW,11300,2024-04,12.66,137.24,0,0
NSW,11300,2024-05,17.77,222.51,0,0
NSW,11300,2024-06,15.55,165.27,0,0
NSW,11300,2024-07,16.26,219.34,0,0
NSW,11300,2024-08,11.54,148.91,0,0
NSW,11300,2024-09,14.26,190.07,0,0
NSW,11300,2024-10,17.91,236.93,0,0
NSW,11300,2024-11,22.05,259.83,0,0
NSW,11300,2024-12,25.28,340.2,0,0
NSW,11300,2025-01,9.07,137.25,0,0
NSW,11300,2025-02,10.32,111.08,0,0
NSW,11300,2025-03,14,149.13,0,0
NSW,11300,2025-04,10.93,101.71,0,0
NSW,11300,2025-05,10.73,134.05,0,0
NSW,11300,2025-06,9.56,103.58,0,0
NSW,11300,2025-07,15.69,148.24,24.82,454.71
NSW,11300,2025-08,10.57,139.42,22.12,515.96
NSW,11300,2025-09,12.29,163,32.47,902.7
NSW,11300,2025-10,18.97,260.3,34.7,1088.53
NSW,11300,2025-11,20.3,214.66,42.84,1418.25
NSW,11300,2025-12,24.53,324.05,40.85,1442.09
NSW,11300,2026-01,13.61,151.65,26.59,932.14
NSW,11300,2026-02,22.09,250.08,47.79,1872.46
NSW,11300,2026-03,24.01,288.37,65.62,2570.41
NSW,11300,2026-04,44.97,548.3,102.34,4193.45
NSW,11300,2026-05,19.36,209.88,19.77,499.1
NSW,11300,2026-06,22.71,255.25,23.45,665.46
NSW,11300,2026-07,15.26,134.61,22.05,557.88
NSW,11300,2026-08,6.7,58.7,8.99,224.45
NSW,11350,2023-01,29.32,259.21,0,0
NSW,11350,2023-02,58.85,518.43,0,0
NSW,11350,2023-03,53.03,516.28,0,0
NSW,11350,2023-04,48.9,454.8,0,0
NSW,11350,2023-05,71.72,662.33,0,0
NSW,11350,2023-06,55.86,536.62,0,0
NSW,11350,2023-07,64.59,620.12,0,0
NSW,11350,2023-08,47.74,436.21,0,0
NSW,11350,2023-09,68.59,749.11,0,0
NSW,11350,2023-10,63.95,601.1,0,0
NSW,11350,2023-11,54.81,536.14,0,0
NSW,11350,2023-12,76.48,929.55,0,0
NSW,11350,2024-01,33.37,308.8,0,0
NSW,11350,2024-02,68.39,623.85,0,0
NSW,11350,2024-03,47.15,520.55,0,0
NSW,11350,2024-04,50.72,524.41,0,0
NSW,11350,2024-05,55.89,552.82,0,0
NSW,11350,2024-06,64.46,660.86,0,0
NSW,11350,2024-07,56.76,555.76,0,0
NSW,11350,2024-08,45.08,472.4,0,0
NSW,11350,2024-09,45.84,444.9,0,0
NSW,11350,2024-10,61.26,582.67,0,0
NSW,11350,2024-11,56.7,670.02,0,0
NSW,11350,2024-12,63.92,605.7,0,0
NSW,11350,2025-01,39.59,376.74,0,0
NSW,11350,2025-02,50.61,549.8,0,0
NSW,11350,2025-03,31.7,323.69,0,0
NSW,11350,2025-04,50.23,557.01,0,0
NSW,11350,2025-05,31.64,388.32,0,0
NSW,11350,2025-06,36.24,329.74,0,0
NSW,11350,2025-07,55.21,645.65,96.87,1647.99
NSW,11350,2025-08,50.33,449.76,89.07,1788.41
NSW,11350,2025-09,76.62,893.63,120.86,2733.64
NSW,11350,2025-10,62.11,776.8,98.23,2452.52
NSW,11350,2025-11,76.68,898.42,96.76,2477.35
NSW,11350,2025-12,92.46,1189.04,146.31,4278.02
NSW,11350,2026-01,30.24,294.85,48.55,1237.49
NSW,11350,2026-02,57.37,536.73,89.72,2322.97
NSW,11350,2026-03,80.85,949.48,141.11,4120.37
NSW,11350,2026-04,126.26,1428.65,285.3,9648.27
NSW,11350,2026-05,63.05,611.3,53.58,1083.17
NSW,11350,2026-06,70.32,666.08,64.84,1456.02
NSW,11350,2026-07,61.95,635.1,53.69,1284.8
NSW,11350,2026-08,32.46,342.45,29.54,619.06
NSW,11400,2023-01,10.76,90.08,0,0
NSW,11400,2023-02,13.09,170.18,0,0
NSW,11400,2023-03,23.06,226.79,0,0
NSW,11400,2023-04,13.77,156.05,0,0
NSW,11400,2023-05,17.84,185.18,0,0
NSW,11400,2023-06,17.55,171.84,0,0
NSW,11400,2023-07,19.27,259.7,0,0
NSW,11400,2023-08,19.19,172.94,0,0
NSW,11400,2023-09,14.67,130,0,0
NSW,11400,2023-10,21.54,376.6,0,0
NSW,11400,2023-11,12.15,123.46,0,0
NSW,11400,2023-12,15.23,169.55,0,0
NSW,11400,2024-01,13.09,114.23,0,0
NSW,11400,2024-02,14.84,154.02,0,0
NSW,11400,2024-03,18.17,166.13,0,0
NSW,11400,2024-04,17.86,163.43,0,0
NSW,11400,2024-05,16.48,217.86,0,0
NSW,11400,2024-06,19.92,211.94,0,0
NSW,11400,2024-07,15.27,166.15,0,0
NSW,11400,2024-08,18.85,233.47,0,0
NSW,11400,2024-09,16.55,207.29,0,0
NSW,11400,2024-10,18.9,173.95,0,0
NSW,11400,2024-11,14.69,185.7,0,0
NSW,11400,2024-12,12.87,156.18,0,0
NSW,11400,2025-01,9.28,88.69,0,0
NSW,11400,2025-02,11.96,122.33,0,0
NSW,11400,2025-03,13.77,122.88,0,0
NSW,11400,2025-04,13.61,141.1,0,0
NSW,11400,2025-05,13.79,167.62,0,0
NSW,11400,2025-06,14.33,119.04,0,0
NSW,11400,2025-07,13.14,220.69,19.51,358.76
NSW,11400,2025-08,14.47,150.07,24.91,424.88
NSW,11400,2025-09,17.99,194.72,23.14,426.52
NSW,11400,2025-10,11.57,118.25,18.47,434.29
NSW,11400,2025-11,16.31,191.28,20.74,566.36
NSW,11400,2025-12,18.25,250.03,32.2,886.68
NSW,11400,2026-01,6.76,69.89,16.2,467.22
NSW,11400,2026-02,9.67,117.62,17.42,534.19
NSW,11400,2026-03,23.83,339.64,42.56,1404.75
NSW,11400,2026-04,20.08,294.07,40.99,1597.79
NSW,11400,2026-05,11.95,102.42,13.45,262.19
NSW,11400,2026-06,14.6,162.18,19.1,464.37
NSW,11400,2026-07,22.23,253.04,26.21,623.29
NSW,11400,2026-08,10.94,116.96,11.25,323.18
NSW,11450,2023-01,134.15,1233.03,0,0
NSW,11450,2023-02,213.17,1866.78,0,0
NSW,11450,2023-03,194.63,1801.75,0,0
NSW,11450,2023-04,166.4,1648.11,0,0
NSW,11450,2023-05,220.48,2258.11,0,0
NSW,11450,2023-06,196.4,2287.08,0,0
NSW,11450,2023-07,251.4,2529.61,0,0
NSW,11450,2023-08,232.7,2489.41,0,0
NSW,11450,2023-09,192.38,1979.53,0,0
NSW,11450,2023-10,240.68,2585.2,0,0
NSW,11450,2023-11,260.66,2799.62,0,0
NSW,11450,2023-12,263.84,3115.16,0,0
NSW,11450,2024-01,178.36,1828.02,0,0
NSW,11450,2024-02,238.81,2446.61,0,0
NSW,11450,2024-03,234.91,2914.67,0,0
NSW,11450,2024-04,197.68,2243.87,0,0
NSW,11450,2024-05,220.79,2443.65,0,0
NSW,11450,2024-06,192.21,1915.43,0,0
NSW,11450,2024-07,203.9,2388.33,0,0
NSW,11450,2024-08,219.42,2689.02,0,0
NSW,11450,2024-09,156.29,1780.74,0,0
NSW,11450,2024-10,192.45,1939.54,0,0
NSW,11450,2024-11,167.61,1932.84,0,0
NSW,11450,2024-12,216.46,2757.33,0,0
NSW,11450,2025-01,139.1,1363,0,0
NSW,11450,2025-02,166.57,1789.73,0,0
NSW,11450,2025-03,165.29,1855.07,0,0
NSW,11450,2025-04,154.83,1507.78,0,0
NSW,11450,2025-05,195.92,1636.61,0,0
NSW,11450,2025-06,209.6,1690.62,0,0
NSW,11450,2025-07,189.09,1770.63,221.42,4300.59
NSW,11450,2025-08,162.2,1749.56,167.21,3575.65
NSW,11450,2025-09,162.47,1984.51,207.03,5156.02
NSW,11450,2025-10,182,1904.21,287.93,8550.89
NSW,11450,2025-11,187.85,2037.93,268.58,8437.12
NSW,11450,2025-12,206.61,2453.28,332.08,11773
NSW,11450,2026-01,125.92,1325.03,225.66,8163.53
NSW,11450,2026-02,160.12,1675.54,343.52,12734.11
NSW,11450,2026-03,236.34,2697.41,467.52,18317.24
NSW,11450,2026-04,259.07,3083.29,808.3,33622.89
NSW,11450,2026-05,176.23,1777.15,166.13,4337.3
NSW,11450,2026-06,180.59,2009.01,188.27,5301.78
NSW,11450,2026-07,146.25,1584.02,182.71,5433.67
NSW,11450,2026-08,125.59,1323.32,145.34,4253.45
NSW,11500,2023-01,167.58,1619.01,0,0
NSW,11500,2023-02,183.23,1675.82,0,0
NSW,11500,2023-03,195.85,1839.76,0,0
NSW,11500,2023-04,155.02,1446.91,0,0
NSW,11500,2023-05,188.2,1961.73,0,0
NSW,11500,2023-06,194.44,1707.44,0,0
NSW,11500,2023-07,260.58,2543.49,0,0
NSW,11500,2023-08,265.95,2661.9,0,0
NSW,11500,2023-09,243.38,2692.65,0,0
NSW,11500,2023-10,233.9,2587.26,0,0
NSW,11500,2023-11,257.07,2610.18,0,0
NSW,11500,2023-12,250.88,2742.6,0,0
NSW,11500,2024-01,192.55,1820.56,0,0
NSW,11500,2024-02,245.25,2392.52,0,0
NSW,11500,2024-03,238.72,2493.77,0,0
NSW,11500,2024-04,185.44,1969.54,0,0
NSW,11500,2024-05,228.22,2026.46,0,0
NSW,11500,2024-06,275.65,2359.63,0,0
NSW,11500,2024-07,265.01,2970.66,0,0
NSW,11500,2024-08,221.53,2143.96,0,0
NSW,11500,2024-09,170.71,1763.08,0,0
NSW,11500,2024-10,216.69,2501.75,0,0
NSW,11500,2024-11,225.89,2263.87,0,0
NSW,11500,2024-12,243.16,2874.55,0,0
NSW,11500,2025-01,129.5,1250.74,0,0
NSW,11500,2025-02,175.54,1769.93,0,0
NSW,11500,2025-03,137.4,1418.68,0,0
NSW,11500,2025-04,130.52,1354.38,0,0
NSW,11500,2025-05,120.96,1281.1,0,0
NSW,11500,2025-06,105.01,1433.02,0,0
NSW,11500,2025-07,131.4,1549.11,218.95,3979.67
NSW,11500,2025-08,112.87,1231.58,172.42,3702.56
NSW,11500,2025-09,150.91,1766.54,290.38,7243.3
NSW,11500,2025-10,146.83,1517.62,295.08,8355.54
NSW,11500,2025-11,173.73,1964.84,302.57,9811.67
NSW,11500,2025-12,164.86,2057.24,365.98,13429.86
NSW,11500,2026-01,134.22,1367.89,269.52,10162.9
NSW,11500,2026-02,185.16,2085.81,411.94,15834.88
NSW,11500,2026-03,228.25,2553.86,551.29,21765.16
NSW,11500,2026-04,246.11,2990.75,916.84,38573.72
NSW,11500,2026-05,160.76,1481.44,157.83,3918.84
NSW,11500,2026-06,174.68,1703.68,203.92,5970.86
NSW,11500,2026-07,192.16,1850.15,265.32,7634.18
NSW,11500,2026-08,106.98,1024.33,158.08,4535
NSW,11520,2023-01,25.76,232.66,0,0
NSW,11520,2023-02,40.98,332.59,0,0
NSW,11520,2023-03,43.95,387.17,0,0
NSW,11520,2023-04,27.19,250.12,0,0
NSW,11520,2023-05,44.63,412.81,0,0
NSW,11520,2023-06,37.98,504.95,0,0
NSW,11520,2023-07,31.95,305.31,0,0
NSW,11520,2023-08,51.73,457.5,0,0
NSW,11520,2023-09,54.73,523.43,0,0
NSW,11520,2023-10,54.73,537.26,0,0
NSW,11520,2023-11,56.52,501.25,0,0
NSW,11520,2023-12,70.6,776.14,0,0
NSW,11520,2024-01,39.52,369.33,0,0
NSW,11520,2024-02,65.6,643.74,0,0
NSW,11520,2024-03,40.52,568.56,0,0
NSW,11520,2024-04,42.63,433.86,0,0
NSW,11520,2024-05,43.06,422.78,0,0
NSW,11520,2024-06,46.41,491.16,0,0
NSW,11520,2024-07,42.08,438.1,0,0
NSW,11520,2024-08,35.52,551.52,0,0
NSW,11520,2024-09,31.3,430.61,0,0
NSW,11520,2024-10,44.3,442.25,0,0
NSW,11520,2024-11,45.65,505.37,0,0
NSW,11520,2024-12,56.95,812.08,0,0
NSW,11520,2025-01,15.54,147.1,0,0
NSW,11520,2025-02,31.3,314.4,0,0
NSW,11520,2025-03,43.19,492.4,0,0
NSW,11520,2025-04,33.54,442.51,0,0
NSW,11520,2025-05,37.98,600.62,0,0
NSW,11520,2025-06,28.87,298.87,0,0
NSW,11520,2025-07,32.08,391.12,56.03,1046.96
NSW,11520,2025-08,26.98,381.66,52.17,1018.49
NSW,11520,2025-09,30.3,315.9,66.71,1696.1
NSW,11520,2025-10,33.87,354.94,80.03,2342.33
NSW,11520,2025-11,49.41,534.96,95.79,2947.51
NSW,11520,2025-12,64.9,795.86,112.07,3909.97
NSW,11520,2026-01,38.95,444.31,67.14,2307.12
NSW,11520,2026-02,43.06,519.84,97.9,3595.62
NSW,11520,2026-03,67.06,767.1,146.04,5464.73
NSW,11520,2026-04,116.31,1456.23,247.35,9872.45
NSW,11520,2026-05,43.19,487.84,48.41,1147.29
NSW,11520,2026-06,50.06,569.26,76.84,2060.25
NSW,11520,2026-07,36.98,387.06,52.84,1460.76
NSW,11520,2026-08,15.76,177.87,19.87,443.17
NSW,11570,2023-01,128.76,1153.59,0,0
NSW,11570,2023-02,166.35,1632.45,0,0
NSW,11570,2023-03,218.55,1971.92,0,0
NSW,11570,2023-04,171.35,1746.77,0,0
NSW,11570,2023-05,227.07,2298.01,0,0
NSW,11570,2023-06,213.51,2168.38,0,0
NSW,11570,2023-07,248.56,2462.38,0,0
NSW,11570,2023-08,264.89,2666.82,0,0
NSW,11570,2023-09,267.11,2917.32,0,0
NSW,11570,2023-10,300.43,3272.5,0,0
NSW,11570,2023-11,265.42,3009.38,0,0
NSW,11570,2023-12,318.11,3701.79,0,0
NSW,11570,2024-01,211.51,2137.88,0,0
NSW,11570,2024-02,298.69,3060.44,0,0
NSW,11570,2024-03,238.76,2718.72,0,0
NSW,11570,2024-04,231.86,2458.31,0,0
NSW,11570,2024-05,253.09,3029.95,0,0
NSW,11570,2024-06,194.91,2549.7,0,0
NSW,11570,2024-07,222.82,2523.67,0,0
NSW,11570,2024-08,238.16,2810.1,0,0
NSW,11570,2024-09,198.92,2078.84,0,0
NSW,11570,2024-10,187.65,2099.18,0,0
NSW,11570,2024-11,208.86,2658.2,0,0
NSW,11570,2024-12,288.78,4284.32,0,0
NSW,11570,2025-01,148.05,1554.57,0,0
NSW,11570,2025-02,175.34,1946.33,0,0
NSW,11570,2025-03,189.35,2210.41,0,0
NSW,11570,2025-04,143.61,1717.12,0,0
NSW,11570,2025-05,162.14,1753.88,0,0
NSW,11570,2025-06,98.23,1358.27,0,0
NSW,11570,2025-07,130.22,1479.77,201.96,3709.32
NSW,11570,2025-08,142.58,1870.9,228.39,4878.46
NSW,11570,2025-09,152.27,1710.61,266.34,6688.88
NSW,11570,2025-10,220.65,2376.99,359.12,10673.76
NSW,11570,2025-11,228.12,2863.82,410.57,12918.13
NSW,11570,2025-12,229.97,2921.35,494.45,17919.17
