osm_id,lat,lon,name,operator,access,capacity,fast,lga_code,vic_postcode,state
node/9930952738,-37.7637061,145.023185,"","",yes,2,FALSE,21890,3071,VIC
node/9930952741,-37.7637001,145.0231298,"","",yes,2,FALSE,21890,3071,VIC
node/6566927907,-37.7401175,145.0050847,Darebin City Council,Darebin City Council,yes,1,FALSE,21890,3072,VIC
node/11137132736,-37.7794587,145.032662,Evie Networks,Evie Networks,"",,TRUE,21890,3078,VIC
node/13036257103,-37.7294743,144.9835597,Evie Networks,Evie Networks,"",4,TRUE,21890,3058,VIC
node/12757240228,-37.7472341,145.0317684,Exploren,Exploren,"",2,TRUE,21890,3072,VIC
node/13036171899,-37.7183716,144.9936439,Jolt,Jolt,"",,TRUE,21890,3073,VIC
node/13036262406,-37.7149332,144.9895283,Jolt,Jolt,"",,TRUE,21890,3073,VIC
node/12564192749,-37.498803,148.1720657,Chargefox,Chargefox,"",,TRUE,22110,3885,VIC
node/13442139297,-37.0701283,148.5911195,Chargefox,Chargefox,"",1,FALSE,22110,3888,VIC
node/10062824393,-37.7057324,148.4559951,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,22110,3888,VIC
node/10118356075,-37.5650496,149.1519705,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,22110,3890,VIC
node/10205558112,-37.1010408,147.5912017,Charging the Regions,Central Victorian Greenhouse Alliance,yes,2,TRUE,22110,3898,VIC
node/10205699729,-37.8255492,147.6276789,Charging the Regions,Central Victorian Greenhouse Alliance,"",,FALSE,22110,3875,VIC
node/12564202178,-37.5580193,149.7582614,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,22110,3892,VIC
node/14161651487,-37.8804782,147.9858234,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,22110,3909,VIC
node/10892824559,-37.8815874,147.9729315,Evie Networks,Evie Networks,"",2,TRUE,22110,3909,VIC
node/10923467119,-37.8236524,147.6298864,Evie Networks,Evie Networks,"",,TRUE,22110,3875,VIC
node/10925625893,-37.9191889,147.7230181,Evie Networks,Evie Networks,"",2,TRUE,22110,3880,VIC
node/12054200473,-37.7082491,147.8344445,Evie Networks,Evie Networks,"",,TRUE,22110,3885,VIC
node/14161651486,-37.8805232,147.9859929,NRMA,NRMA,"",4,TRUE,22110,3909,VIC
node/12477914114,-37.5007061,148.1715681,Station 7675,Chargefox,"",,FALSE,22110,3885,VIC
node/8441518529,-37.8810561,147.9849476,Tesla Destination Charger,Tesla,"",,FALSE,22110,3909,VIC
node/10172694522,-37.5650916,149.1520346,Tesla Supercharger,Tesla,yes,3,TRUE,22110,3890,VIC
node/11377314807,-37.8244565,147.632675,Tesla Supercharger,Tesla,yes,3,TRUE,22110,3875,VIC
node/12888558474,-38.1514595,145.1660039,Ampcharge Karingal,AmpCharge,"",8,TRUE,22170,3199,VIC
node/11599375156,-38.1517507,145.1347522,Engie,Chargefox,"",,TRUE,22170,3199,VIC
node/10927958414,-38.0884296,145.1825635,Evie Carrum Downs,Evie Networks,"",2,TRUE,22170,3201,VIC
node/10943436950,-38.1398846,145.1242877,Exploren,Exploren,"",2,TRUE,22170,3199,VIC
node/10010196224,-38.1438691,145.1227188,Jetcharge,Jetcharge,yes,2,FALSE,22170,3199,VIC
node/8573119373,-35.7344119,143.9213354,Charging the Regions,Central Victorian Greenhouse Alliance,"",1,TRUE,22250,3579,VIC
node/8714688412,-35.807933,144.2207964,Charging the Regions,Central Victorian Greenhouse Alliance,"",,FALSE,22250,3568,VIC
node/12040983170,-35.7321837,143.9200675,Tesla Supercharger,Tesla,"",3,TRUE,22250,3579,VIC
node/12576932361,-37.8952823,145.0513802,Chargefox,Chargefox,"",8,FALSE,22310,3163,VIC
node/12576957641,-37.8966547,145.070175,Chargefox,Chargefox,"",4,FALSE,22310,3163,VIC
node/10224669726,-37.8808068,145.0225411,Foxcharger,Foxcharger,"",,FALSE,22310,3162,VIC
node/10224669728,-37.8808133,145.0225886,Foxcharger,Foxcharger,"",,FALSE,22310,3162,VIC
node/13097346903,-37.8886361,145.0411462,Woolworths,Chargefox,"",4,TRUE,22310,3163,VIC
node/5334248922,-37.921672,141.2756294,"","","",,FALSE,22410,3304,VIC
node/10923543492,-37.9222177,141.2762627,Evie Networks,Evie Networks,"",,TRUE,22410,3304,VIC
node/11577859205,-38.3466301,141.6027913,Evie Networks,Evie Networks,"",,TRUE,22410,3305,VIC
node/10925612987,-37.8443654,144.0767302,Evie Networks,Evie Networks,"",2,TRUE,22490,3333,VIC
node/11395425005,-38.0473092,144.170628,Evie Networks,Evie Networks,"",,TRUE,22490,3331,VIC
node/11548535146,-36.7533323,144.294362,Chargefox,Chargefox,yes,2,TRUE,22620,3550,VIC
node/11278409135,-36.7569325,144.2766532,Charging the Regions,Central Victorian Greenhouse Alliance,"",4,TRUE,22620,3550,VIC
node/11363471775,-36.923434,144.7099486,Evie Networks,Evie Networks,"",2,TRUE,22620,3523,VIC
node/12885984005,-36.76352,144.279593,Evie Networks,Evie Networks,"",,TRUE,22620,3550,VIC
node/12872507191,-36.7345527,144.1334235,NRMA,NRMA,"",4,TRUE,22620,3515,VIC
node/6816255780,-36.7745651,144.3064633,Tesla Supercharger,Tesla,yes,6,TRUE,22620,3550,VIC
node/8280179360,-37.9279602,145.1431387,"","","",4,FALSE,22670,3171,VIC
node/10841728252,-37.9420423,145.1679215,"","","",,FALSE,22670,3171,VIC
node/12212952715,-37.9953252,145.182069,AmpCharge,AmpCharge,"",2,TRUE,22670,3173,VIC
node/12747594915,-37.9412149,145.1668104,AmpCharge,AmpCharge,"",,TRUE,22670,3171,VIC
node/13227076107,-37.9746063,145.2034486,AmpCharge,AmpCharge,"",4,TRUE,22670,3175,VIC
node/10923020181,-37.9707686,145.2231276,BP Pulse Dandenong North,bp pulse,"",2,TRUE,22670,3175,VIC
node/8858753812,-37.9528827,145.1800698,Chargefox,Chargefox,yes,,FALSE,22670,3174,VIC
node/14060308403,-37.9903106,145.1982373,Chargefox,Chargefox,"",4,TRUE,22670,3175,VIC
node/8477352112,-37.9713082,145.2238554,Evie Dandenong North,Evie Networks,"",2,TRUE,22670,3175,VIC
node/12229465743,-38.0054338,145.2483376,Evie Networks,Evie Networks,"",,TRUE,22670,3175,VIC
node/12885302056,-37.9319008,145.1527483,Exploren,Exploren,"",2,TRUE,22670,3171,VIC
node/13091025670,-38.0008975,145.1414567,Exploren,Exploren,"",1,FALSE,22670,3195,VIC
node/9222837083,-37.9271751,145.1435899,IKEA,Chargefox,"",4,FALSE,22670,3171,VIC
node/11043365400,-37.9858932,145.218728,Tesla Supercharger,Tesla,yes,,TRUE,22670,3175,VIC
node/13008554843,-37.992458,145.1446902,Tesla Supercharger,Tesla,yes,6,TRUE,22670,3173,VIC
node/13706891641,-37.9749869,145.2043159,Woolworths,Chargefox,"",4,TRUE,22670,3175,VIC
node/6460737186,-38.1433232,144.3612324,"","","",4,FALSE,22750,3220,VIC
node/8778736867,-38.1293011,144.3453057,"","","",2,FALSE,22750,3215,VIC
node/9295253802,-38.2159676,144.3181255,"","","",,FALSE,22750,3217,VIC
node/10312526546,-38.228002,144.3398434,"","","",,FALSE,22750,3217,VIC
node/10956647220,-38.1975552,144.3210427,"","","",,TRUE,22750,3216,VIC
node/13427763705,-38.1959923,144.6158655,"","","",,FALSE,22750,3222,VIC
node/12963725087,-38.1991564,144.3169442,AmpCharge,AmpCharge,"",6,TRUE,22750,3216,VIC
node/11566319008,-38.1892051,144.5546647,Chargefox,Chargefox,"",,TRUE,22750,3222,VIC
node/12072525400,-38.1607247,144.3058758,Evie Networks,Evie Networks,"",,TRUE,22750,3216,VIC
node/12677775693,-38.1368485,144.3483538,Evie Networks,Evie Networks,"",,TRUE,22750,3218,VIC
node/12849834829,-38.2006998,144.3126699,Evie Networks,Evie Networks,"",5,TRUE,22750,3216,VIC
node/10744548980,-38.2466668,144.5400775,Exploren,Exploren,"",4,TRUE,22750,3226,VIC
node/11041250798,-38.1862324,144.4645623,Leopold Library Chargefox,Chargefox,"",2,FALSE,22750,3224,VIC
node/12917259414,-38.0753815,144.3702352,Shell Recharge,Shell Recharge,"",,TRUE,22750,3214,VIC
node/8711272569,-38.0651667,144.3824797,Tesla Supercharger,Tesla,yes,6,TRUE,22750,3214,VIC
node/13269454090,-38.1705229,144.3920653,Tesla Supercharger,Tesla,"",6,TRUE,22750,3219,VIC
node/11506874164,-36.4403466,145.2262264,Chargefox,Chargefox,"",,TRUE,22830,3616,VIC
node/9150544914,-36.3803048,145.4003239,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,22830,3630,VIC
node/11506870062,-36.394603,145.3598536,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,22830,3629,VIC
node/13284029090,-36.377382,145.4019942,NRMA,NRMA,"",4,TRUE,22830,3630,VIC
node/10309600584,-36.3843671,145.4009851,Tesla Supercharger,Tesla,yes,6,TRUE,22830,3630,VIC
node/7104312656,-37.3426377,144.1423321,Chargefox,Chargefox,"",2,FALSE,22910,3460,VIC
node/11175994294,-37.3090229,144.1403106,Chargefox,Chargefox,"",2,TRUE,22910,3460,VIC
node/11176002637,-37.4224534,143.8945183,Chargefox,Chargefox,"",2,TRUE,22910,3363,VIC
node/12099984536,-37.3885479,144.3253891,Chargefox Trentham Visitor Information Centre,Chargefox,yes,50,TRUE,22910,3458,VIC
node/12751635764,-37.3491687,144.1412771,Exploren,Exploren,"",2,FALSE,22910,3460,VIC
node/6294718962,-37.4438844,143.8905143,RACV,RACV,"",2,FALSE,22910,3363,VIC
node/9139174626,-36.1423702,141.9878017,Linga Network,Linga Network,"",,FALSE,22980,3423,VIC
node/9139223343,-36.4546128,142.0260508,Linga Network,Linga Network,"",,FALSE,22980,3414,VIC
node/9712993934,-36.3328407,141.6495675,Linga Networks,"","",,FALSE,22980,3418,VIC
node/12894174459,-36.332681,141.6514737,Tesla Supercharger,Tesla,"",4,TRUE,22980,3418,VIC
node/6704482109,-37.86395,144.830228,"","","",,TRUE,23110,3018,VIC
way/1317548657,-37.8630593,144.9046219,"","",customers,2,FALSE,23110,3016,VIC
node/10744312168,-37.8467311,144.8092326,AmpCharge,AmpCharge,"",4,TRUE,23110,3018,VIC
node/14104651646,-37.8653371,144.769231,Hobsons Bay City Council,Hobsons Bay City Council,"",,FALSE,23110,3028,VIC
node/12843835382,-37.8717181,144.7749036,Tesla Supercharger,Tesla,yes,6,TRUE,23110,3028,VIC
node/11902564607,-37.8327807,144.8272802,Toyota,Toyota,"",,TRUE,23110,3025,VIC
node/8028020165,-36.7111262,142.201977,Chargefox,Chargefox,yes,8,TRUE,23190,3400,VIC
node/9314985309,-36.7158552,142.1964354,Tesla Supercharger,Tesla,yes,8,TRUE,23190,3400,VIC
node/9750631071,-37.6163187,144.9148371,"","",yes,,FALSE,23270,3064,VIC
node/11434374870,-37.686614,144.8665448,"","","",,TRUE,23270,3045,VIC
node/10778861141,-37.565088,144.8938508,ChargePoint,ChargePoint,yes,1,FALSE,23270,3064,VIC
node/12099989743,-37.5808568,144.7271811,Chargefox,Chargefox,"",,FALSE,23270,3429,VIC
node/13086122533,-37.6793585,144.9212367,Chargefox,Chargefox,"",4,TRUE,23270,3047,VIC
node/13733669307,-37.619639,144.9281395,Chargefox,Chargefox,"",2,TRUE,23270,3064,VIC
node/10779001859,-37.5302783,144.8805475,EVlink,EVlink,yes,2,FALSE,23270,3064,VIC
node/11184921745,-37.6770375,144.9222367,Evie Networks,Evie Networks,"",,TRUE,23270,3047,VIC
node/12084097067,-37.6839369,144.881856,Evie Networks,Evie Networks,"",4,TRUE,23270,3049,VIC
node/12292802183,-37.5818043,144.7290403,Evie Networks,Evie Networks,"",,TRUE,23270,3429,VIC
node/13829651260,-37.5440331,144.8911706,Exploren,Exploren,"",2,TRUE,23270,3064,VIC
node/10807822822,-37.5811281,144.7243495,Get Electric Charging Station,Get Electric,"",,FALSE,23270,3429,VIC
node/14184623485,-37.6827248,144.8629293,Melbourne Airport Charging Hub,bp pulse,"",24,TRUE,23270,3045,VIC
node/11970924520,-37.6889736,144.9566037,Tesla Supercharger,Tesla,yes,6,TRUE,23270,3047,VIC
node/10909787138,-37.5344696,144.898294,bp pulse,bp pulse,"",,TRUE,23270,3064,VIC
node/11228085088,-36.3580999,146.6870107,Evie Networks,Evie Networks,yes,2,TRUE,23350,3747,VIC
node/12818129073,-36.149432,146.6104903,Evie Networks,Evie Networks,"",2,TRUE,23350,3683,VIC
node/12995456090,-36.054515,146.4586506,Evie Networks,Evie Networks,"",2,TRUE,23350,3685,VIC
node/13016349586,-36.3140166,146.8384821,Exploren,Exploren,"",2,TRUE,23350,3749,VIC
node/11572184459,-36.3550727,146.6859357,Tesla,Tesla,yes,6,FALSE,23350,3747,VIC
node/13312838611,-37.9649304,145.0555303,AmpCharge,AmpCharge,"",2,TRUE,23430,3192,VIC
node/13670301718,-37.9815776,145.06571,AmpCharge,AmpCharge,"",4,TRUE,23430,3194,VIC
node/4896269173,-37.9584508,145.0534948,ChargePoint,ChargePoint,"",,FALSE,23430,3192,VIC
node/6456731585,-37.9505279,145.080672,ChargePoint,ChargePoint,"",,FALSE,23430,3202,VIC
node/11254805479,-37.9369598,145.0502541,EVlink,Chargefox,"",6,FALSE,23430,3189,VIC
node/11363461220,-38.0083659,145.0848785,Evie Networks,Evie Networks,"",,TRUE,23430,3195,VIC
node/9323036820,-38.0547644,145.1159422,Evie Networks Chelsea,Evie Networks,"",2,TRUE,23430,3196,VIC
node/11927237526,-37.907299,145.2367441,AmpCharge,AmpCharge,"",,TRUE,23670,3178,VIC
node/11952706225,-37.8687419,145.264251,Chargefox,Chargefox,"",2,FALSE,23670,3156,VIC
node/9797555741,-37.9213954,145.237506,Evie Networks,Evie Networks,"",2,TRUE,23670,3178,VIC
node/11590215721,-37.8562732,145.3153562,Evie Networks,Evie Networks,"",,TRUE,23670,3154,VIC
node/10931032796,-37.9132563,145.2184081,Exploren,Exploren,"",4,TRUE,23670,3179,VIC
node/10931072151,-37.8986283,145.2304685,Jolt,Jolt,"",,TRUE,23670,3179,VIC
node/10938996112,-37.881819,145.2948225,Jolt,Jolt,"",,TRUE,23670,3156,VIC
node/11242774690,-37.8410946,145.2666345,Jolt,Jolt,yes,,TRUE,23670,3153,VIC
node/11927231085,-37.883474,145.2758214,Jolt,Jolt,"",,FALSE,23670,3156,VIC
node/11951847302,-37.8419754,145.2655057,Jolt,Jolt,yes,,TRUE,23670,3153,VIC
node/12012090534,-37.8699815,145.2376796,Jolt,Jolt,"",,FALSE,23670,3152,VIC
node/12901220543,-37.8588472,145.240934,Jolt,Jolt,"",,TRUE,23670,3152,VIC
node/13064427537,-37.8623968,145.2852414,Jolt,Jolt,"",,TRUE,23670,3155,VIC
node/6914078647,-38.184512,146.2375699,Chargefox,Chargefox,"",,FALSE,23810,3825,VIC
node/12557815920,-38.2175858,146.4748835,Chargefox,Chargefox,"",2,FALSE,23810,3844,VIC
node/12972107861,-38.2398103,146.4211853,Chargefox,Chargefox,"",1,TRUE,23810,3840,VIC
node/8620612761,-38.1805437,146.3477263,EnergyAustralia,EnergyAustralia,"",,TRUE,23810,3825,VIC
node/10720898724,-38.1956713,146.5329719,Evie Networks,Evie Networks,"",,TRUE,23810,3844,VIC
node/12183020131,-38.1969025,146.5416834,Evie Networks,Evie Networks,"",,TRUE,23810,3844,VIC
node/13185178556,-38.3105723,146.4246656,Exploren,Exploren,"",2,FALSE,23810,3842,VIC
node/9026039108,-38.1730117,146.2590547,Tesla Supercharger,Tesla,yes,3,TRUE,23810,3825,VIC
node/12316528243,-38.1924257,146.5269699,Tesla Supercharger,Tesla,yes,4,TRUE,23810,3844,VIC
node/8512844540,-36.575759,143.8676039,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,23940,3517,VIC
node/8848048175,-36.7405105,143.9001993,Charging the Regions,Central Victorian Greenhouse Alliance,"",,FALSE,23940,3551,VIC
node/9150566549,-36.4179502,143.6138978,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,23940,3518,VIC
node/9058276006,-37.2470045,144.4524935,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,24130,3444,VIC
node/9150530738,-37.3558374,144.528833,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,24130,3442,VIC
node/11021194892,-37.4232451,144.5624714,Evie Networks,Evie Networks,"",,TRUE,24130,3440,VIC
node/11043868290,-37.2775677,144.7350086,Evie Networks,Evie Networks,"",,TRUE,24130,3435,VIC
node/11228046134,-37.2490363,144.4522173,Evie Networks,Evie Networks,"",2,TRUE,24130,3444,VIC
node/12011130955,-37.3453772,144.7439047,Evie Networks,Evie Networks,"",,TRUE,24130,3434,VIC
node/11221461253,-37.7869143,145.1281439,Bunnings,Bunnings,"",,FALSE,24210,3108,VIC
node/13160907471,-37.7616817,145.1683401,Evie Networks,Evie Networks,"",4,TRUE,24210,3109,VIC
node/13249673589,-37.0508889,146.086725,Evie Networks,Evie Networks,"",2,TRUE,24250,3722,VIC
node/12901334847,-37.3018407,146.1378135,Exploren,Exploren,"",,FALSE,24250,3723,VIC
node/13249625699,-37.0603975,146.0984236,Tesla Supercharger,Tesla,yes,6,TRUE,24250,3722,VIC
node/11648746507,-37.8023621,144.8943248,Evie Networks,Evie Networks,"",,TRUE,24330,3011,VIC
node/12706471410,-37.8045543,144.9003187,Evie Networks,Evie Networks,"",,TRUE,24330,3011,VIC
node/13657294332,-37.7788244,144.8518926,Tesla Supercharger,Tesla,yes,4,TRUE,24330,3019,VIC
node/11142747613,-37.8232019,145.2962873,AmpCharge,AmpCharge,"",,TRUE,24410,3153,VIC
node/14079463990,-37.8138757,145.2302547,AmpCharge,AmpCharge,"",6,TRUE,24410,3134,VIC
node/9852170665,-37.8319262,145.2139634,Evie Networks,Evie Networks,"",,TRUE,24410,3133,VIC
node/11404710581,-37.7907099,145.2622369,Evie Networks,Evie Networks,"",,TRUE,24410,3136,VIC
node/11142747612,-37.7985627,145.2541767,bp pulse,bp pulse,"",,TRUE,24410,3134,VIC
node/6573455737,-37.8132556,144.9559119,"","",yes,,FALSE,24600,3000,VIC
node/6573455738,-37.8143461,144.9618065,"","",yes,2,FALSE,24600,3000,VIC
node/6573455739,-37.81826,144.9639555,"","",yes,2,FALSE,24600,3000,VIC
node/6573455741,-37.8153856,144.9700374,"","","",,FALSE,24600,3000,VIC
node/6573455742,-37.8144864,144.9730784,"","",customers,,FALSE,24600,3000,VIC
node/6775859672,-37.8097082,144.9692589,"","",customers,1,FALSE,24600,3000,VIC
node/6775859675,-37.8022448,144.9669687,"","",customers,,FALSE,24600,3053,VIC
node/6775895586,-37.8322063,144.9692208,"","","",,FALSE,24600,3205,VIC
node/7416508372,-37.8244076,144.9244765,"","","",,FALSE,24600,3207,VIC
node/7416508373,-37.8243839,144.9244672,"","","",,FALSE,24600,3207,VIC
node/7416508374,-37.8243625,144.9244629,"","","",,FALSE,24600,3207,VIC
node/12508257801,-37.8221671,144.9683551,"","","",,FALSE,24600,3006,VIC
node/6573455732,-37.8163799,144.9547665,Alto Hotel,Alto Hotel,customers,1,FALSE,24600,3000,VIC
node/13946456304,-37.7821396,144.9160075,AmpCharge,AmpCharge,"",8,TRUE,24600,3031,VIC
node/6775859674,-37.8055148,144.9633222,Arrow on Swanston,Arrow on Swanston,customers,,FALSE,24600,3053,VIC
node/11840562088,-37.806177,144.9640885,Chargefox,Chargefox,"",,TRUE,24600,3053,VIC
node/11986369056,-37.8253323,144.9499059,Chargefox,Chargefox,"",,TRUE,24600,3006,VIC
node/12616945791,-37.8006732,144.9275453,Exploren,Exploren,"",2,FALSE,24600,3003,VIC
node/6775859684,-37.8100036,144.9509974,Flagstaff City Inn,Flagstaff City Inn,"",,FALSE,24600,3003,VIC
node/6573455740,-37.8162175,144.9707936,GreenCo,GreenCo,yes,,FALSE,24600,3000,VIC
node/6775859679,-37.8014314,144.9427005,Jet Charge,Jet Charge,"",1,FALSE,24600,3051,VIC
node/6775859678,-37.8044709,144.9733535,Melbourne Museum,Melbourne Museum,customers,2,FALSE,24600,3053,VIC
node/4332324003,-37.8042881,144.9719796,Museums Victoria,Museums Victoria,"",2,FALSE,24600,3053,VIC
node/6573455744,-37.813368,144.9681379,QT,QT,customers,,FALSE,24600,3000,VIC
node/6573455731,-37.8160073,144.9597412,RACV,RACV,yes,4,FALSE,24600,3000,VIC
node/6573455743,-37.8125596,144.9695662,Secure Parking,Secure Parking,yes,2,FALSE,24600,3000,VIC
node/6775859673,-37.8100677,144.970496,Secure Parking,Secure Parking,"",,FALSE,24600,3000,VIC
node/6775859681,-37.812617,144.939222,The District Docklands,The District Docklands,customers,1,FALSE,24600,3008,VIC
node/6775859682,-37.8129804,144.9370084,The District Docklands,The District Docklands,customers,,FALSE,24600,3008,VIC
node/6775859680,-37.801086,144.9428225,The Green Guys,The Green Guys,"",,FALSE,24600,3051,VIC
node/11902574111,-37.826279,144.9349529,Toyota,Toyota,"",,TRUE,24600,3207,VIC
node/6720432773,-37.8188089,144.9426093,Vessel charging station,"","",,FALSE,24600,3008,VIC
node/9679133660,-37.7151996,144.5997596,Chargefox,Chargefox,yes,2,FALSE,24650,3338,VIC
node/12685745688,-37.6920413,144.7484941,Chargefox,Chargefox,"",4,FALSE,24650,3037,VIC
node/8219338731,-37.7227909,144.5721618,Evie Networks,Evie Networks,"",,TRUE,24650,3338,VIC
node/12751624244,-37.7576158,144.7410065,Exploren,Exploren,yes,2,TRUE,24650,3023,VIC
node/12363563752,-37.755513,144.7411503,bp pulse,bp pulse,"",8,TRUE,24650,3023,VIC
node/5395408885,-37.7025331,144.9695097,"","","",1,FALSE,24700,3060,VIC
node/5553840397,-37.7407364,144.9697797,"","","",,FALSE,24700,3058,VIC
node/6562161992,-37.7237042,144.9209626,"","","",3,FALSE,24700,3046,VIC
node/7500495489,-37.7719979,144.9789845,"","","",2,FALSE,24700,3057,VIC
node/12330013149,-37.7763544,144.9638881,AmpCharge,AmpCharge,"",8,TRUE,24700,3056,VIC
node/4776121605,-37.7412518,144.9701016,Chargefox,Chargefox,"",,FALSE,24700,3058,VIC
node/5879749471,-37.7714237,144.9619656,Chargefox,Chargefox,yes,,TRUE,24700,3056,VIC
node/7149039454,-37.7189925,144.9614795,Chargefox,Chargefox,yes,1,TRUE,24700,3046,VIC
node/12385814009,-37.7692014,144.9746948,Chargefox,Chargefox,"",1,FALSE,24700,3057,VIC
node/12385814010,-37.7691861,144.9746968,Chargefox,Chargefox,"",1,FALSE,24700,3057,VIC
node/12418016612,-37.7423951,144.9672501,Chargefox,Chargefox,"",,TRUE,24700,3058,VIC
node/13227064498,-37.7564788,144.9644164,Chargefox,Chargefox,"",,FALSE,24700,3056,VIC
node/13809787896,-37.6990457,144.9536075,Exploren,Exploren,"",2,TRUE,24700,3046,VIC
node/9072184481,-35.0710089,142.3156162,Charging the Regions,Central Victorian Greenhouse Alliance,"",,TRUE,24780,3490,VIC
node/11415799827,-35.2632634,141.1829709,Evie Networks,Evie Networks,"",,TRUE,24780,3512,VIC
node/11577888417,-35.2635176,141.1831081,Evie Networks,Evie Networks,"",,TRUE,24780,3512,VIC
node/6926521128,-34.18882,142.162711,NRMA,NRMA,"",,TRUE,24780,3500,VIC
node/12076417655,-35.0711856,142.3201772,NRMA,NRMA,"",,TRUE,24780,3490,VIC
node/11749050171,-34.2098649,142.1405924,Tesla Supercharger,Tesla,yes,4,TRUE,24780,3500,VIC
node/10770496461,-37.2025703,145.0489327,"","","",,TRUE,24850,3658,VIC
node/10770515438,-37.2943539,144.9523451,"","","",,TRUE,24850,3764,VIC
node/12284557087,-37.0280503,145.1428994,Chargefox,Chargefox,"",,TRUE,24850,3660,VIC
node/11430520548,-37.4138766,144.9791857,Evie Networks,Evie Networks,"",2,TRUE,24850,3756,VIC
node/12809394435,-37.3592512,145.0263113,NRMA,NRMA,yes,4,TRUE,24850,3758,VIC
node/11434440056,-37.2863602,144.9474012,Tesla Supercharger,Tesla,yes,6,TRUE,24850,3764,VIC
node/13951277981,-37.4126631,144.9807731,Tesla Supercharger,Tesla,"",6,TRUE,24850,3756,VIC
node/12583369258,-35.9314467,145.6619617,Chargefox,Chargefox,"",,TRUE,24900,3644,VIC
node/10892673392,-36.0098583,146.0031298,Evie Networks,Evie Networks,"",2,TRUE,24900,3730,VIC
node/4776101051,-37.9054453,145.133609,"","","",,FALSE,24970,3168,VIC
node/7818245016,-37.9208333,145.1400183,"","","",,FALSE,24970,3168,VIC
node/10606057530,-37.908123,145.1319018,"","","",2,FALSE,24970,3168,VIC
node/11565614049,-37.902775,145.1633681,"","","",,TRUE,24970,3150,VIC
node/11335132177,-37.900927,145.1436383,AmpCharge,AmpCharge,"",,TRUE,24970,3150,VIC
node/6456735006,-37.9214395,145.1577067,ChargePoint,ChargePoint,"",,FALSE,24970,3170,VIC
node/6456735596,-37.8748303,145.165502,ChargePoint,ChargePoint,"",,FALSE,24970,3150,VIC
node/8858740996,-37.9365224,145.1907152,Chargefox,Chargefox,"",22,FALSE,24970,3170,VIC
node/10747234585,-37.8755074,145.1645031,Engie The Glen,Engie,"",,TRUE,24970,3150,VIC
node/11118158089,-37.9103331,145.0860961,Evie Networks,Evie Networks,"",,TRUE,24970,3167,VIC
node/12751624243,-37.8824926,145.1641155,Exploren,Exploren,"",1,FALSE,24970,3150,VIC
node/12751641414,-37.8747844,145.1269631,Exploren,Exploren,"",,FALSE,24970,3149,VIC
node/13719858343,-37.9011892,145.0899041,Exploren,Exploren,"",2,TRUE,24970,3166,VIC
node/14002243915,-37.8814215,145.162794,Exploren,Exploren,yes,2,FALSE,24970,3150,VIC
node/11578300609,-37.8751244,145.1648273,Jetcharge,Chargefox,"",,FALSE,24970,3150,VIC
node/13199970477,-37.908301,145.1319677,Monash University E-bike / E-scooter Charging Station,Monash University,"",10,FALSE,24970,3168,VIC
node/12427684093,-37.9155781,145.1032662,Tesla Supercharger,"Tesla, Inc.",yes,6,TRUE,24970,3167,VIC
node/12911967581,-37.7643621,144.9219629,AmpCharge,AmpCharge,"",6,TRUE,25060,3039,VIC
node/10007612223,-37.7726106,144.9152589,Evie Networks,Evie Networks,yes,50,TRUE,25060,3032,VIC
node/11384855150,-37.7366668,144.8928132,Evie Networks,Evie Networks,"",,TRUE,25060,3041,VIC
node/13337175293,-37.7858309,144.9382011,Evie Networks,Evie Networks,"",2,TRUE,25060,3031,VIC
node/6967811174,-37.7644055,144.9222192,Tesla Supercharger,Tesla,yes,,TRUE,25060,3039,VIC
node/6839063086,-38.2998125,145.1705033,"",E-Charge,"",,FALSE,25340,3915,VIC
node/10923045686,-38.2207078,145.0612105,"","","",2,FALSE,25340,3931,VIC
node/10923134040,-38.3683136,144.9044702,"","","",,TRUE,25340,3939,VIC
node/11049081033,-38.2730919,145.0409495,"","","",,FALSE,25340,3934,VIC
node/11840233273,-38.2183773,145.0390668,Chargefox,Chargefox,"",,FALSE,25340,3931,VIC
node/13021841377,-38.4622208,144.8927674,Chargefox,Chargefox,"",2,TRUE,25340,3939,VIC
node/9738634914,-38.3385411,144.7370438,Evie Networks,Evie Networks,"",2,TRUE,25340,3943,VIC
node/10060883781,-38.3082563,145.1918955,Evie Networks,Evie Networks,"",,TRUE,25340,3915,VIC
node/10933923525,-38.4744469,145.0187073,Evie Networks,Evie Networks,"",,TRUE,25340,3929,VIC
node/11158866814,-38.2242104,145.039637,Evie Networks,Evie Networks,"",50,FALSE,25340,3931,VIC
node/12098106390,-38.3335119,144.9659824,Evie Networks,Evie Networks,"",4,TRUE,25340,3936,VIC
node/8962371069,-38.3709259,144.8209256,Tesla Destination Charger,Tesla,"",2,FALSE,25340,3941,VIC
