state,lga_name,month,bev_exact,bev_supp,phev_exact,phev_supp,other_exact,other_supp
NSW,Greater Hume Shire,2024-11,0,0,0,0,0,28
NSW,Greater Hume Shire,2024-12,0,1,0,1,0,31
NSW,Greater Hume Shire,2025-01,0,0,0,0,0,27
NSW,Greater Hume Shire,2025-02,0,1,0,0,0,14
NSW,Greater Hume Shire,2025-03,0,0,0,2,0,40
NSW,Greater Hume Shire,2025-04,0,0,0,0,0,27
NSW,Greater Hume Shire,2025-05,0,0,0,0,0,26
NSW,Greater Hume Shire,2025-06,0,1,0,1,0,22
NSW,Greater Hume Shire,2025-07,0,0,0,0,0,31
NSW,Greater Hume Shire,2025-08,0,1,0,1,0,28
NSW,Greater Hume Shire,2025-09,0,1,0,0,0,19
NSW,Greater Hume Shire,2025-10,0,0,0,0,0,25
NSW,Greater Hume Shire,2025-11,0,0,0,0,0,25
NSW,Greater Hume Shire,2025-12,0,1,0,2,0,27
NSW,Greater Hume Shire,2026-01,0,0,0,0,0,20
NSW,Greater Hume Shire,2026-02,0,3,0,0,0,21
NSW,Greater Hume Shire,2026-03,0,2,0,1,0,23
NSW,Greater Hume Shire,2026-04,0,2,0,2,0,15
NSW,Greater Hume Shire,2026-05,0,7,0,2,0,31
NSW,Greater Hume Shire,2026-06,0,8,0,5,0,34
NSW,Greater Hume Shire,2026-07,0,4,0,2,0,25
NSW,Greater Hume Shire,2026-08,0,0,0,1,0,26
NSW,Griffith,2023-01,0,0,0,0,0,37
NSW,Griffith,2023-02,0,1,0,0,0,46
NSW,Griffith,2023-03,0,0,0,0,0,5
NSW,Griffith,2023-04,0,2,0,0,0,9
NSW,Griffith,2023-05,0,0,0,0,0,65
NSW,Griffith,2023-06,0,0,0,0,0,82
NSW,Griffith,2023-07,0,0,0,0,0,55
NSW,Griffith,2023-08,0,1,0,0,0,69
NSW,Griffith,2023-09,0,1,0,1,0,72
NSW,Griffith,2023-10,0,0,0,0,0,70
NSW,Griffith,2023-11,0,0,0,1,0,74
NSW,Griffith,2023-12,0,0,0,1,0,55
NSW,Griffith,2024-01,0,1,0,0,0,60
NSW,Griffith,2024-02,0,0,0,0,0,8
NSW,Griffith,2024-03,0,0,0,1,0,6
NSW,Griffith,2024-04,0,0,0,1,0,45
NSW,Griffith,2024-05,0,3,0,0,0,45
NSW,Griffith,2024-06,0,1,0,0,0,67
NSW,Griffith,2024-07,0,2,0,0,0,57
NSW,Griffith,2024-08,0,0,0,0,0,60
NSW,Griffith,2024-09,0,0,0,1,0,57
NSW,Griffith,2024-10,0,0,0,1,0,66
NSW,Griffith,2024-11,0,1,0,0,0,53
NSW,Griffith,2024-12,0,1,0,1,0,57
NSW,Griffith,2025-01,0,0,0,1,0,47
NSW,Griffith,2025-02,0,0,0,2,0,53
NSW,Griffith,2025-03,0,1,0,0,0,46
NSW,Griffith,2025-04,0,0,0,0,0,42
NSW,Griffith,2025-05,0,0,0,0,0,69
NSW,Griffith,2025-06,0,1,0,1,0,65
NSW,Griffith,2025-07,0,0,0,1,0,56
NSW,Griffith,2025-08,0,2,0,0,0,53
NSW,Griffith,2025-09,0,2,0,1,0,56
NSW,Griffith,2025-10,0,0,0,1,0,41
NSW,Griffith,2025-11,0,0,0,0,0,40
NSW,Griffith,2025-12,0,0,0,2,0,49
NSW,Griffith,2026-01,0,0,0,1,0,41
NSW,Griffith,2026-02,0,3,0,0,0,42
NSW,Griffith,2026-03,0,1,0,1,0,45
NSW,Griffith,2026-04,0,1,0,0,0,46
NSW,Griffith,2026-05,0,2,0,2,0,45
NSW,Griffith,2026-06,0,4,0,4,0,55
NSW,Griffith,2026-07,0,3,0,1,0,45
NSW,Griffith,2026-08,0,2,0,0,0,35
NSW,Gunnedah,2023-01,0,0,0,0,0,31
NSW,Gunnedah,2023-02,0,0,0,0,0,25
NSW,Gunnedah,2023-03,0,0,0,0,0,4
NSW,Gunnedah,2023-04,0,0,0,0,0,17
NSW,Gunnedah,2023-05,0,0,0,0,0,40
NSW,Gunnedah,2023-06,0,0,0,0,0,46
NSW,Gunnedah,2023-07,0,1,0,0,0,37
NSW,Gunnedah,2023-08,0,0,0,1,0,42
NSW,Gunnedah,2023-09,0,0,0,0,0,46
NSW,Gunnedah,2023-10,0,1,0,0,0,52
NSW,Gunnedah,2023-11,0,1,0,0,0,50
NSW,Gunnedah,2023-12,0,1,0,0,0,28
NSW,Gunnedah,2024-01,0,0,0,0,0,45
NSW,Gunnedah,2024-02,0,0,0,0,0,4
NSW,Gunnedah,2024-03,0,0,0,0,0,5
NSW,Gunnedah,2024-04,0,0,0,0,0,25
NSW,Gunnedah,2024-05,0,0,0,0,0,21
NSW,Gunnedah,2024-06,0,1,0,1,0,37
NSW,Gunnedah,2024-07,0,0,0,0,0,37
NSW,Gunnedah,2024-08,0,0,0,0,0,39
NSW,Gunnedah,2024-09,0,0,0,0,0,33
NSW,Gunnedah,2024-10,0,1,0,0,0,33
NSW,Gunnedah,2024-11,0,0,0,0,0,36
NSW,Gunnedah,2024-12,0,0,0,0,0,36
NSW,Gunnedah,2025-01,0,0,0,0,0,21
NSW,Gunnedah,2025-02,0,0,0,0,0,37
NSW,Gunnedah,2025-03,0,1,0,3,0,31
NSW,Gunnedah,2025-04,0,0,0,0,0,36
NSW,Gunnedah,2025-05,0,0,0,0,0,42
NSW,Gunnedah,2025-06,0,0,0,1,0,40
NSW,Gunnedah,2025-07,0,0,0,0,0,45
NSW,Gunnedah,2025-08,0,2,0,1,0,33
NSW,Gunnedah,2025-09,0,0,0,0,0,39
NSW,Gunnedah,2025-10,0,0,0,0,0,37
NSW,Gunnedah,2025-11,0,0,0,0,0,31
NSW,Gunnedah,2025-12,0,1,0,0,0,34
NSW,Gunnedah,2026-01,0,1,0,1,0,23
NSW,Gunnedah,2026-02,0,0,0,0,0,34
NSW,Gunnedah,2026-03,0,2,0,0,0,24
NSW,Gunnedah,2026-04,0,2,0,2,0,26
NSW,Gunnedah,2026-05,0,1,0,0,0,28
NSW,Gunnedah,2026-06,0,1,0,3,0,25
NSW,Gunnedah,2026-07,0,0,0,1,0,36
NSW,Gunnedah,2026-08,0,3,0,1,0,13
NSW,Gwydir,2023-01,0,0,0,0,0,10
NSW,Gwydir,2023-02,0,0,0,0,0,18
NSW,Gwydir,2023-03,0,0,0,0,0,1
NSW,Gwydir,2023-04,0,0,0,0,0,13
NSW,Gwydir,2023-05,0,0,0,0,0,37
NSW,Gwydir,2023-06,0,0,0,0,0,33
NSW,Gwydir,2023-07,0,0,0,0,0,31
NSW,Gwydir,2023-08,0,0,0,0,0,26
NSW,Gwydir,2023-09,0,0,0,0,0,42
NSW,Gwydir,2023-10,0,0,0,1,0,38
NSW,Gwydir,2023-11,0,1,0,1,0,40
NSW,Gwydir,2023-12,0,0,0,0,0,35
NSW,Gwydir,2024-01,0,0,0,0,0,49
NSW,Gwydir,2024-02,0,0,0,0,0,3
NSW,Gwydir,2024-03,0,0,0,0,0,5
NSW,Gwydir,2024-04,0,1,0,0,0,36
NSW,Gwydir,2024-05,0,0,0,0,0,25
NSW,Gwydir,2024-06,0,0,0,0,0,27
NSW,Gwydir,2024-07,0,0,0,0,0,35
NSW,Gwydir,2024-08,0,1,0,0,0,32
NSW,Gwydir,2024-09,0,0,0,0,0,32
NSW,Gwydir,2024-10,0,0,0,0,0,26
NSW,Gwydir,2024-11,0,0,0,0,0,30
NSW,Gwydir,2024-12,0,0,0,0,0,35
NSW,Gwydir,2025-01,0,1,0,0,0,27
NSW,Gwydir,2025-02,0,0,0,0,0,34
NSW,Gwydir,2025-03,0,0,0,0,0,25
NSW,Gwydir,2025-04,0,1,0,0,0,27
NSW,Gwydir,2025-05,0,0,0,0,0,47
NSW,Gwydir,2025-06,0,1,0,0,0,35
NSW,Gwydir,2025-07,0,0,0,0,0,28
NSW,Gwydir,2025-08,0,0,0,0,0,35
NSW,Gwydir,2025-09,0,0,0,0,0,24
NSW,Gwydir,2025-10,0,0,0,0,0,29
NSW,Gwydir,2025-11,0,0,0,0,0,29
NSW,Gwydir,2025-12,0,0,0,0,0,26
NSW,Gwydir,2026-01,0,0,0,0,0,30
NSW,Gwydir,2026-02,0,0,0,1,0,20
NSW,Gwydir,2026-03,0,0,0,1,0,33
NSW,Gwydir,2026-04,0,1,0,1,0,22
NSW,Gwydir,2026-05,0,2,0,0,0,19
NSW,Gwydir,2026-06,0,1,0,0,0,37
NSW,Gwydir,2026-07,0,0,0,2,0,25
NSW,Gwydir,2026-08,0,1,0,0,0,16
NSW,Hawkesbury,2023-01,0,6,0,0,0,153
NSW,Hawkesbury,2023-02,0,4,0,1,0,121
NSW,Hawkesbury,2023-03,0,0,0,0,0,21
NSW,Hawkesbury,2023-04,0,4,0,0,0,40
NSW,Hawkesbury,2023-05,0,6,0,0,0,156
NSW,Hawkesbury,2023-06,0,6,0,0,0,166
NSW,Hawkesbury,2023-07,0,7,0,0,0,172
NSW,Hawkesbury,2023-08,0,10,0,2,0,175
NSW,Hawkesbury,2023-09,0,10,0,2,0,170
NSW,Hawkesbury,2023-10,0,6,0,2,0,165
NSW,Hawkesbury,2023-11,0,3,0,1,0,181
NSW,Hawkesbury,2023-12,0,4,0,0,0,140
NSW,Hawkesbury,2024-01,0,6,0,1,0,158
NSW,Hawkesbury,2024-02,0,1,0,0,0,20
NSW,Hawkesbury,2024-03,0,5,0,1,0,33
NSW,Hawkesbury,2024-04,0,4,0,1,0,128
NSW,Hawkesbury,2024-05,0,2,0,1,0,128
NSW,Hawkesbury,2024-06,0,8,0,0,0,193
NSW,Hawkesbury,2024-07,0,4,0,2,0,176
NSW,Hawkesbury,2024-08,0,5,0,4,0,167
NSW,Hawkesbury,2024-09,0,6,0,2,0,156
NSW,Hawkesbury,2024-10,0,5,0,1,0,163
NSW,Hawkesbury,2024-11,0,12,0,1,0,163
NSW,Hawkesbury,2024-12,0,10,0,1,0,154
NSW,Hawkesbury,2025-01,0,4,0,4,0,149
NSW,Hawkesbury,2025-02,0,4,0,2,0,149
NSW,Hawkesbury,2025-03,0,9,0,9,0,165
NSW,Hawkesbury,2025-04,0,2,0,0,0,129
NSW,Hawkesbury,2025-05,0,8,0,1,0,182
NSW,Hawkesbury,2025-06,0,9,0,1,0,183
NSW,Hawkesbury,2025-07,0,8,0,3,0,179
NSW,Hawkesbury,2025-08,0,13,0,3,0,154
NSW,Hawkesbury,2025-09,0,10,0,0,0,166
NSW,Hawkesbury,2025-10,0,8,0,3,0,177
NSW,Hawkesbury,2025-11,0,8,0,2,0,140
NSW,Hawkesbury,2025-12,0,4,0,1,0,157
NSW,Hawkesbury,2026-01,0,10,0,4,0,167
NSW,Hawkesbury,2026-02,0,12,0,4,0,170
NSW,Hawkesbury,2026-03,0,22,0,6,0,174
NSW,Hawkesbury,2026-04,0,28,0,9,0,155
NSW,Hawkesbury,2026-05,0,29,0,12,0,154
NSW,Hawkesbury,2026-06,0,30,0,11,0,169
NSW,Hawkesbury,2026-07,0,31,0,13,0,139
NSW,Hawkesbury,2026-08,0,23,0,13,0,124
NSW,Hay,2023-01,0,0,0,0,0,6
NSW,Hay,2023-02,0,0,0,0,0,8
NSW,Hay,2023-03,0,0,0,0,0,1
NSW,Hay,2023-05,0,0,0,0,0,9
NSW,Hay,2023-06,0,0,0,0,0,5
NSW,Hay,2023-07,0,0,0,0,0,3
NSW,Hay,2023-08,0,0,0,0,0,5
NSW,Hay,2023-09,0,0,0,0,0,14
NSW,Hay,2023-10,0,0,0,0,0,9
NSW,Hay,2023-11,0,0,0,0,0,15
NSW,Hay,2023-12,0,0,0,0,0,3
NSW,Hay,2024-01,0,0,0,0,0,5
NSW,Hay,2024-02,0,0,0,0,0,1
NSW,Hay,2024-04,0,0,0,0,0,7
NSW,Hay,2024-05,0,0,0,0,0,7
NSW,Hay,2024-06,0,0,0,0,0,8
NSW,Hay,2024-07,0,0,0,0,0,8
NSW,Hay,2024-08,0,0,0,0,0,10
NSW,Hay,2024-09,0,0,0,0,0,8
NSW,Hay,2024-10,0,0,0,0,0,10
NSW,Hay,2024-11,0,0,0,0,0,6
NSW,Hay,2024-12,0,0,0,0,0,4
NSW,Hay,2025-01,0,0,0,0,0,3
NSW,Hay,2025-02,0,0,0,0,0,4
NSW,Hay,2025-03,0,0,0,0,0,6
NSW,Hay,2025-04,0,0,0,0,0,6
NSW,Hay,2025-05,0,0,0,0,0,13
NSW,Hay,2025-06,0,0,0,0,0,10
NSW,Hay,2025-07,0,0,0,0,0,8
NSW,Hay,2025-08,0,0,0,0,0,8
NSW,Hay,2025-09,0,0,0,0,0,10
NSW,Hay,2025-10,0,0,0,0,0,10
NSW,Hay,2025-11,0,0,0,0,0,12
NSW,Hay,2025-12,0,0,0,0,0,3
NSW,Hay,2026-01,0,0,0,0,0,2
NSW,Hay,2026-02,0,0,0,0,0,7
NSW,Hay,2026-03,0,0,0,0,0,6
NSW,Hay,2026-04,0,0,0,0,0,2
NSW,Hay,2026-05,0,0,0,0,0,5
NSW,Hay,2026-06,0,0,0,0,0,9
NSW,Hay,2026-07,0,0,0,0,0,6
NSW,Hay,2026-08,0,0,0,0,0,3
NSW,Hilltops,2023-01,0,2,0,0,0,47
NSW,Hilltops,2023-02,0,0,0,0,0,42
NSW,Hilltops,2023-03,0,0,0,0,0,5
NSW,Hilltops,2023-04,0,0,0,0,0,16
NSW,Hilltops,2023-05,0,0,0,0,0,56
NSW,Hilltops,2023-06,0,1,0,0,0,58
NSW,Hilltops,2023-07,0,0,0,0,0,52
NSW,Hilltops,2023-08,0,1,0,0,0,60
NSW,Hilltops,2023-09,0,0,0,0,0,47
NSW,Hilltops,2023-10,0,0,0,0,0,66
NSW,Hilltops,2023-11,0,0,0,0,0,49
NSW,Hilltops,2023-12,0,0,0,0,0,40
NSW,Hilltops,2024-01,0,0,0,0,0,37
NSW,Hilltops,2024-02,0,0,0,0,0,5
NSW,Hilltops,2024-03,0,0,0,0,0,12
NSW,Hilltops,2024-04,0,0,0,0,0,42
NSW,Hilltops,2024-05,0,0,0,0,0,37
NSW,Hilltops,2024-06,0,0,0,0,0,48
NSW,Hilltops,2024-07,0,0,0,0,0,52
NSW,Hilltops,2024-08,0,2,0,1,0,46
NSW,Hilltops,2024-09,0,0,0,0,0,49
NSW,Hilltops,2024-10,0,0,0,0,0,44
NSW,Hilltops,2024-11,0,0,0,0,0,45
NSW,Hilltops,2024-12,0,1,0,0,0,49
NSW,Hilltops,2025-01,0,0,0,2,0,44
NSW,Hilltops,2025-02,0,0,0,0,0,31
NSW,Hilltops,2025-03,0,0,0,0,0,56
NSW,Hilltops,2025-04,0,1,0,1,0,41
NSW,Hilltops,2025-05,0,0,0,1,0,53
NSW,Hilltops,2025-06,0,0,0,0,0,50
NSW,Hilltops,2025-07,0,0,0,1,0,45
NSW,Hilltops,2025-08,0,2,0,0,0,44
NSW,Hilltops,2025-09,0,1,0,1,0,56
NSW,Hilltops,2025-10,0,0,0,1,0,45
NSW,Hilltops,2025-11,0,1,0,1,0,40
NSW,Hilltops,2025-12,0,0,0,0,0,42
NSW,Hilltops,2026-01,0,0,0,2,0,39
NSW,Hilltops,2026-02,0,1,0,1,0,34
NSW,Hilltops,2026-03,0,2,0,1,0,41
NSW,Hilltops,2026-04,0,1,0,1,0,37
NSW,Hilltops,2026-05,0,4,0,2,0,43
NSW,Hilltops,2026-06,0,2,0,2,0,52
NSW,Hilltops,2026-07,0,4,0,3,0,37
NSW,Hilltops,2026-08,0,2,0,2,0,31
NSW,Hornsby,2023-01,0,58,0,3,0,455
NSW,Hornsby,2023-02,0,55,0,6,0,368
NSW,Hornsby,2023-03,0,12,0,0,0,58
NSW,Hornsby,2023-04,0,10,0,0,0,132
NSW,Hornsby,2023-05,0,71,0,5,0,410
NSW,Hornsby,2023-06,0,63,0,3,0,456
NSW,Hornsby,2023-07,6,65,0,10,0,444
NSW,Hornsby,2023-08,0,55,0,11,0,510
NSW,Hornsby,2023-09,0,78,0,12,0,504
NSW,Hornsby,2023-10,0,65,0,15,0,447
NSW,Hornsby,2023-11,0,89,0,9,0,460
NSW,Hornsby,2023-12,0,51,0,7,0,327
NSW,Hornsby,2024-01,0,55,0,5,0,375
NSW,Hornsby,2024-02,0,10,0,2,0,50
NSW,Hornsby,2024-03,0,14,0,1,0,112
NSW,Hornsby,2024-04,0,48,0,5,0,356
NSW,Hornsby,2024-05,0,40,0,5,0,320
NSW,Hornsby,2024-06,0,70,0,9,0,439
NSW,Hornsby,2024-07,0,62,0,12,0,440
NSW,Hornsby,2024-08,0,53,0,20,0,386
NSW,Hornsby,2024-09,0,58,0,20,0,372
NSW,Hornsby,2024-10,0,55,0,12,0,393
NSW,Hornsby,2024-11,0,59,0,19,0,395
NSW,Hornsby,2024-12,0,62,0,17,0,385
NSW,Hornsby,2025-01,0,38,0,11,0,364
NSW,Hornsby,2025-02,0,65,0,26,0,444
NSW,Hornsby,2025-03,0,74,0,23,0,397
NSW,Hornsby,2025-04,0,45,0,6,0,354
NSW,Hornsby,2025-05,0,85,0,13,0,414
NSW,Hornsby,2025-06,0,98,0,12,0,475
NSW,Hornsby,2025-07,0,59,0,6,0,423
NSW,Hornsby,2025-08,0,84,0,9,0,355
NSW,Hornsby,2025-09,6,93,0,17,0,384
NSW,Hornsby,2025-10,0,66,0,25,0,395
NSW,Hornsby,2025-11,0,74,0,25,0,342
NSW,Hornsby,2025-12,7,86,0,17,0,348
NSW,Hornsby,2026-01,0,58,0,10,0,315
NSW,Hornsby,2026-02,0,96,0,21,0,301
NSW,Hornsby,2026-03,0,130,0,37,0,352
NSW,Hornsby,2026-04,0,106,0,49,0,314
NSW,Hornsby,2026-05,14,152,0,41,0,321
NSW,Hornsby,2026-06,44,178,0,43,0,405
NSW,Hornsby,2026-07,0,167,0,48,0,331
NSW,Hornsby,2026-08,6,161,0,43,0,257
NSW,Hunters Hill,2023-01,0,7,0,0,0,50
NSW,Hunters Hill,2023-02,0,14,0,1,0,37
NSW,Hunters Hill,2023-03,0,4,0,0,0,3
NSW,Hunters Hill,2023-04,0,4,0,0,0,20
NSW,Hunters Hill,2023-05,0,8,0,0,0,54
NSW,Hunters Hill,2023-06,0,12,0,2,0,54
NSW,Hunters Hill,2023-07,0,17,0,0,0,48
NSW,Hunters Hill,2023-08,0,11,0,2,0,65
NSW,Hunters Hill,2023-09,0,8,0,1,0,63
NSW,Hunters Hill,2023-10,0,8,0,3,0,49
NSW,Hunters Hill,2023-11,0,19,0,0,0,63
NSW,Hunters Hill,2023-12,0,7,0,2,0,37
NSW,Hunters Hill,2024-01,0,13,0,0,0,40
NSW,Hunters Hill,2024-02,0,1,0,0,0,5
NSW,Hunters Hill,2024-03,0,3,0,0,0,16
NSW,Hunters Hill,2024-04,0,5,0,2,0,35
NSW,Hunters Hill,2024-05,0,7,0,1,0,31
NSW,Hunters Hill,2024-06,0,12,0,2,0,74
NSW,Hunters Hill,2024-07,0,7,0,2,0,55
NSW,Hunters Hill,2024-08,0,6,0,2,0,48
NSW,Hunters Hill,2024-09,0,8,0,1,0,48
NSW,Hunters Hill,2024-10,0,7,0,3,0,54
NSW,Hunters Hill,2024-11,0,7,0,4,0,68
NSW,Hunters Hill,2024-12,0,14,0,3,0,55
NSW,Hunters Hill,2025-01,0,4,0,2,0,34
NSW,Hunters Hill,2025-02,0,8,0,6,0,47
NSW,Hunters Hill,2025-03,0,10,0,6,0,35
NSW,Hunters Hill,2025-04,0,5,0,1,0,31
NSW,Hunters Hill,2025-05,0,16,0,2,0,68
NSW,Hunters Hill,2025-06,0,13,0,4,0,64
NSW,Hunters Hill,2025-07,0,6,0,2,0,52
NSW,Hunters Hill,2025-08,0,9,0,2,0,42
NSW,Hunters Hill,2025-09,0,10,0,8,0,54
NSW,Hunters Hill,2025-10,0,8,0,1,0,46
NSW,Hunters Hill,2025-11,0,11,0,1,0,39
NSW,Hunters Hill,2025-12,0,13,0,1,0,33
NSW,Hunters Hill,2026-01,0,4,0,3,0,36
NSW,Hunters Hill,2026-02,0,15,0,4,0,50
NSW,Hunters Hill,2026-03,0,20,0,4,0,44
NSW,Hunters Hill,2026-04,0,13,0,1,0,34
NSW,Hunters Hill,2026-05,0,21,0,3,0,42
NSW,Hunters Hill,2026-06,0,31,0,4,0,55
NSW,Hunters Hill,2026-07,0,22,0,4,0,25
NSW,Hunters Hill,2026-08,0,23,0,5,0,26
NSW,Inner West,2023-01,0,35,0,3,0,276
NSW,Inner West,2023-02,0,40,0,1,0,221
NSW,Inner West,2023-03,0,8,0,0,0,34
NSW,Inner West,2023-04,0,5,0,1,0,85
NSW,Inner West,2023-05,0,56,0,0,0,287
NSW,Inner West,2023-06,0,45,0,1,0,346
NSW,Inner West,2023-07,0,41,0,3,0,302
NSW,Inner West,2023-08,0,46,0,11,0,320
NSW,Inner West,2023-09,0,58,0,9,0,378
NSW,Inner West,2023-10,0,42,0,3,0,309
NSW,Inner West,2023-11,0,53,0,7,0,304
NSW,Inner West,2023-12,0,33,0,9,0,233
NSW,Inner West,2024-01,0,42,0,2,0,275
NSW,Inner West,2024-02,0,7,0,1,0,22
NSW,Inner West,2024-03,0,5,0,0,0,66
NSW,Inner West,2024-04,0,30,0,7,0,229
NSW,Inner West,2024-05,0,33,0,5,0,225
NSW,Inner West,2024-06,0,56,0,10,0,328
NSW,Inner West,2024-07,0,54,0,11,0,294
NSW,Inner West,2024-08,0,45,0,8,0,300
NSW,Inner West,2024-09,0,53,0,9,0,268
NSW,Inner West,2024-10,0,42,0,12,0,253
NSW,Inner West,2024-11,0,48,0,14,0,281
NSW,Inner West,2024-12,0,51,0,19,0,272
NSW,Inner West,2025-01,0,38,0,14,0,247
NSW,Inner West,2025-02,0,71,0,24,0,296
NSW,Inner West,2025-03,0,62,0,23,0,296
NSW,Inner West,2025-04,0,49,0,4,0,231
NSW,Inner West,2025-05,0,75,0,17,0,293
NSW,Inner West,2025-06,0,72,0,15,0,333
NSW,Inner West,2025-07,0,40,0,9,0,298
NSW,Inner West,2025-08,0,72,0,5,0,259
NSW,Inner West,2025-09,0,81,0,12,0,252
NSW,Inner West,2025-10,0,66,0,11,0,297
NSW,Inner West,2025-11,0,68,0,12,0,261
NSW,Inner West,2025-12,0,93,0,15,0,250
NSW,Inner West,2026-01,0,64,0,19,0,257
NSW,Inner West,2026-02,0,87,0,13,0,239
NSW,Inner West,2026-03,0,110,0,27,0,243
NSW,Inner West,2026-04,0,111,0,25,0,178
NSW,Inner West,2026-05,0,122,0,23,0,222
NSW,Inner West,2026-06,0,149,0,29,0,260
NSW,Inner West,2026-07,0,140,0,34,0,208
NSW,Inner West,2026-08,0,127,0,16,0,173
NSW,Inverell,2023-01,0,0,0,0,0,32
NSW,Inverell,2023-02,0,0,0,0,0,27
NSW,Inverell,2023-03,0,0,0,0,0,5
NSW,Inverell,2023-04,0,0,0,0,0,16
NSW,Inverell,2023-05,0,0,0,1,0,33
NSW,Inverell,2023-06,0,0,0,0,0,30
NSW,Inverell,2023-07,0,0,0,0,0,39
NSW,Inverell,2023-08,0,0,0,0,0,39
NSW,Inverell,2023-09,0,0,0,1,0,34
NSW,Inverell,2023-10,0,0,0,0,0,37
NSW,Inverell,2023-11,0,0,0,0,0,44
NSW,Inverell,2023-12,0,0,0,0,0,29
NSW,Inverell,2024-01,0,0,0,0,0,36
NSW,Inverell,2024-02,0,0,0,0,0,3
NSW,Inverell,2024-03,0,0,0,0,0,7
NSW,Inverell,2024-04,0,0,0,0,0,26
NSW,Inverell,2024-05,0,0,0,0,0,26
NSW,Inverell,2024-06,0,0,0,0,0,37
NSW,Inverell,2024-07,0,0,0,0,0,42
NSW,Inverell,2024-08,0,0,0,0,0,36
NSW,Inverell,2024-09,0,0,0,0,0,41
NSW,Inverell,2024-10,0,0,0,0,0,28
NSW,Inverell,2024-11,0,0,0,0,0,31
NSW,Inverell,2024-12,0,0,0,0,0,31
NSW,Inverell,2025-01,0,1,0,0,0,37
NSW,Inverell,2025-02,0,0,0,2,0,33
NSW,Inverell,2025-03,0,0,0,2,0,28
NSW,Inverell,2025-04,0,0,0,0,0,29
NSW,Inverell,2025-05,0,0,0,1,0,48
NSW,Inverell,2025-06,0,0,0,0,0,32
NSW,Inverell,2025-07,0,0,0,0,0,28
NSW,Inverell,2025-08,0,0,0,0,0,26
NSW,Inverell,2025-09,0,2,0,0,0,27
NSW,Inverell,2025-10,0,1,0,0,0,35
NSW,Inverell,2025-11,0,0,0,0,0,31
NSW,Inverell,2025-12,0,0,0,0,0,27
NSW,Inverell,2026-01,0,0,0,1,0,19
NSW,Inverell,2026-02,0,0,0,0,0,26
NSW,Inverell,2026-03,0,0,0,0,0,27
NSW,Inverell,2026-04,0,1,0,2,0,25
NSW,Inverell,2026-05,0,0,0,0,0,33
NSW,Inverell,2026-06,0,3,0,0,0,50
NSW,Inverell,2026-07,0,0,0,3,0,28
NSW,Inverell,2026-08,0,1,0,1,0,23
NSW,Junee,2023-01,0,0,0,0,0,22
NSW,Junee,2023-02,0,0,0,0,0,10
NSW,Junee,2023-03,0,0,0,0,0,1
NSW,Junee,2023-04,0,0,0,0,0,4
NSW,Junee,2023-05,0,0,0,0,0,9
NSW,Junee,2023-06,0,0,0,0,0,25
NSW,Junee,2023-07,0,0,0,0,0,12
NSW,Junee,2023-08,0,1,0,0,0,20
NSW,Junee,2023-09,0,0,0,0,0,20
NSW,Junee,2023-10,0,0,0,1,0,18
NSW,Junee,2023-11,0,0,0,0,0,13
NSW,Junee,2023-12,0,0,0,0,0,12
NSW,Junee,2024-01,0,0,0,0,0,15
NSW,Junee,2024-02,0,0,0,0,0,1
NSW,Junee,2024-03,0,0,0,0,0,4
NSW,Junee,2024-04,0,0,0,0,0,13
NSW,Junee,2024-05,0,0,0,0,0,11
NSW,Junee,2024-06,0,0,0,0,0,18
NSW,Junee,2024-07,0,1,0,0,0,13
NSW,Junee,2024-08,0,0,0,0,0,13
NSW,Junee,2024-09,0,0,0,0,0,16
NSW,Junee,2024-10,0,1,0,0,0,9
NSW,Junee,2024-11,0,0,0,0,0,13
NSW,Junee,2024-12,0,1,0,0,0,13
NSW,Junee,2025-01,0,0,0,0,0,12
NSW,Junee,2025-02,0,0,0,1,0,14
NSW,Junee,2025-03,0,0,0,0,0,15
NSW,Junee,2025-04,0,0,0,1,0,16
NSW,Junee,2025-05,0,0,0,0,0,15
NSW,Junee,2025-06,0,0,0,0,0,16
NSW,Junee,2025-07,0,0,0,0,0,13
NSW,Junee,2025-08,0,1,0,1,0,10
NSW,Junee,2025-09,0,0,0,0,0,9
NSW,Junee,2025-10,0,0,0,0,0,17
NSW,Junee,2025-11,0,0,0,0,0,14
NSW,Junee,2025-12,0,0,0,0,0,13
NSW,Junee,2026-01,0,0,0,1,0,13
NSW,Junee,2026-02,0,0,0,0,0,19
NSW,Junee,2026-03,0,0,0,0,0,22
NSW,Junee,2026-04,0,2,0,0,0,10
NSW,Junee,2026-05,0,1,0,0,0,13
NSW,Junee,2026-06,0,2,0,1,0,19
NSW,Junee,2026-07,0,1,0,0,0,13
NSW,Junee,2026-08,0,1,0,0,0,9
NSW,Kempsey,2023-01,0,0,0,0,0,43
NSW,Kempsey,2023-02,0,2,0,0,0,41
NSW,Kempsey,2023-03,0,1,0,0,0,6
NSW,Kempsey,2023-04,0,0,0,0,0,18
NSW,Kempsey,2023-05,0,1,0,0,0,47
NSW,Kempsey,2023-06,0,2,0,0,0,57
NSW,Kempsey,2023-07,0,0,0,1,0,48
NSW,Kempsey,2023-08,0,1,0,0,0,57
NSW,Kempsey,2023-09,0,1,0,0,0,58
NSW,Kempsey,2023-10,0,1,0,0,0,57
NSW,Kempsey,2023-11,0,1,0,1,0,63
NSW,Kempsey,2023-12,0,1,0,1,0,34
